201600000939,rue Maryse BastiÈ,4857747,-206356,35,3
201600000941,D266,4860223,-206944,35,3
201600000942,VC148 - Lieu dit l Ètanc,4860323,-205688,35,3
201600000943,Boulevard d Helmstedt,4811122,-120564,35,3
201600000944,rue de Redon,4810943,-121601,35,3
201600000945,1 rue de la bergerie,4816779,-119417,35,3
201600000948,rue des eaux,4812005,-119193,35,3
201600000958,route de Bain,4795201,-150829,35,3
201600000962,impasse de la gare,4795505,-149760,35,3
201600000966,les perriËres  route dÈp,4799649,-136573,35,3
201600000967,D163,4794593,-156163,35,3
201600000968,route de Pontivy,4822130,-317651,22,3
201600000969,Rue de la Ville Es Lan,4846728,-254615,22,3
201600000970,chanoine du temple,4846519,-251109,22,3
201600000972,RUE DE BELLE ISSUE,4846797,-250688,22,3
201600000973,le bignon,4846648,-260574,22,3
201600000974,20 rue du Dr Lavergne,4846711,-251976,22,3
201600000975,la croix verte,4843572,-242666,22,3
201600000976,CrÈhellan,4841348,-253358,22,3
201600000978,RUE DU LAVOIR,4849043,-260603,22,3
201600000980,Rue de la gabiniËre,4843725,-254107,22,3
201600000981,le pont billy,4844401,-251098,22,3
201600000982,saint roch,4809422,-276872,22,3
201600000983,la gare d uzel,4828195,-281255,22,3
201600000984,le champ de la croix,4813066,-271284,22,3
201600000985,belle joie,4821778,-275508,22,3
201600000986,04 boulevard de la gare,4817699,-275855,22,3
201600000987,coetmizan,4814643,-284922,22,3
201600000988,Z.I. les parpareux,4817930,-267952,22,3
201600000989,le coudre,4830457,-289245,22,3
201600000990,la croix,4814900,-275611,22,3
201600000991,rue de penthiËvre,4818329,-275685,22,3
201600000992,rue Jean Le Cam,4819129,-276869,22,3
201600000993,rue du docteur ROBIN,4818201,-276072,22,3
201600000994,kerpuns,4873196,-302727,22,3
201600000995,le clandy,4874091,-297963,22,3
201600000996,rue Ar Guer Vihan,4879682,-303456,22,3
201600000997,LE LÈdano,4877802,-310099,22,3
201600000998,Route de Frynaudour,4873854,-310265,22,3
201600000999,rue du port,4863608,-247089,22,3
201600001000,le chalet,4861181,-246635,22,3
201600001001,78 rue clemenceau,4858671,-254937,22,3
201600001002,gouranton,4851063,-259683,22,3
201600001003,croix de la mission,4855663,-253637,22,3
201600001004,rue clemenceau,4862888,-246366,22,3
201600001005,le champ du tertre,4852548,-266658,22,3
201600001006,rue de tregot,4852995,-266598,22,3
201600001007,la lande beuve,4861687,-244737,22,3
201600001008,rue de la fontaine mÈnar,4846871,-270555,22,3
201600001009,avenue georges pompidou,4847819,-268721,22,3
201600001010,26rue de saint alban,4858119,-253456,22,3
201600001014,magenta,4846604,-275234,22,3
201600001015,le pont du hino,4839820,-282686,22,3
201600001016,la grande noÎ,4837291,-294098,22,3
201600001017,rue roger vercel,4846192,-274155,22,3
201600001018,le coudray,4836632,-283940,22,3
201600001019,Raussan,4841377,-282936,22,3
201600001020,les croix neuves,4847394,-287312,22,3
201600001023,sebastopol,4840862,-282415,22,3
201600001026,Z.A. des quatre routes,4844737,-207599,22,3
201600001027,Ètang de coutances,4850221,-202523,22,3
201600001029,les vallÈes,4846321,-197728,22,3
201600001030,RD PT DE LA BOULE D OR,4845681,-202873,22,3
201600001031,rue thiers,4845466,-204868,22,3
201600001032,la forge,4849141,-196123,22,3
201600001033,Ètang de BÈtineuc,4837165,-200480,22,3
201600001034,rue leconte de l isle,4845669,-204767,22,3
201600001035,16 AVENUE DE L AUBLETTE,4844767,-208039,22,3
201600001037,les pres,4851074,-199763,22,3
201600001038,Careil,4848887,-204198,22,3
201600001039,LE MOTTAY,4835456,-208178,22,3
201600001040,rue du GÈnÈral de Gaulle,4845289,-203879,22,3
201600001042,15 rue des petites fonta,4862841,-236795,22,3
201600001043,Bd de l Arguenon,4857892,-222173,22,3
201600001044,la chesnaie,4856292,-238197,22,3
201600001045,le pont de l Ètang,4865163,-235608,22,3
201600001046,rue des Petites Fontaine,4862787,-237034,22,3
201600001047,rue des lutins,4856343,-314834,22,3
201600001048,Croaz-goarneden,4858613,-319945,22,3
201600001049,rue du gÈnÈral de gaulle,4856361,-314839,22,3
201600001050,malaunay,4855503,-306151,22,3
201600001051,rue du marÈchal joffre,4856379,-315182,22,3
201600001052,rue de la passerelle,4856085,-315560,22,3
201600001055,rue Ernest RENAN - D788,4880224,-344349,22,3
201600001057,boulevard aristide brian,4881476,-344693,22,3
201600001059,rue de quimper,4795649,-435390,29,3
201600001060,rue Victor Hugo,4802440,-454040,29,3
201600001061,Le Fort,4803193,-426591,29,3
201600001062,rue pierre brossolette,4803650,-466653,29,3
201600001063,Route de Kerandraon,4798875,-418809,29,3
201600001064,kergaben,4801571,-419682,29,3
201600001065,†Le paradis,4799927,-419181,29,3
201600001066,12 bis rue Gal Leclerc,4801338,-448165,29,3
201600001067,Ty Pic,4800397,-445136,29,3
201600001068,†2 rue Gal Leclerc,4801374,-448359,29,3
201600001069,35 Rue duguay-trouin,4809178,-433136,29,3
201600001070,rue Morvan Lebesque,4808797,-430236,29,3
201600001071,L espÈrance,4806259,-436407,29,3
201600001072,1 rue yann d argent,4808753,-432432,29,3
201600001073,Kernec,4805795,-414671,29,3
201600001074,avenue Pablo Neruda,4807633,-432817,29,3
